RECORDING_SESSION_LABEL	AVERAGE_FIXATION_DURATION	SACCADE_COUNT	VISITED_INTEREST_AREA_COUNT	hunger	recorder_trial	resp	rt	rtype	sim	sub	tar	tcateg	time	tired	tnum	tutra	tuttime
69_jd	324.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	213.83	11	10	1	27	space	2.95676795137	cr	False	69_jd	False	Cats	717.52	2	93	NA	NA
69_jd	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	194.40	9	7	1	106	space	2.30606591003	cr	False	69_jd	False	Cats	723.94	2	94	0	28.3
69_jd	319.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	163.60	9	6	1	172	space	1.939245963	cr	False	69_jd	False	Cats	732.44	2	95	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	585.00	2	2	1	219	return	1.20559763792	fa	True	69_jd	True	Cats	737.83	2	96	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	161.78	8	6	1	164	space	1.92294679652	cr	False	69_jd	False	Cats	742.5	2	97	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	276.67	3	3	1	125	return	0.905068884371	hi	False	69_jd	True	Cats	747.87	2	98	NA	NA
69_jd	860.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	222.40	4	5	1	155	space	1.20537550654	cr	False	69_jd	False	Cats	752.23	2	99	NA	NA
69_jd	394.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	218.00	5	4	1	278	return	1.455388061	hi	False	69_jd	True	Cats	756.92	2	100	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.86	6	6	1	204	space	1.50799361453	cr	False	69_jd	False	Cats	761.82	2	101	0	34.74
69_jd	414.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	160.57	7	5	1	95	space	1.35542673245	cr	False	69_jd	False	Cats	767.76	2	102	NA	NA
69_jd	497.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	181.75	7	5	1	253	space	1.63879601844	cr	False	69_jd	False	Cats	772.56	2	103	NA	NA
69_jd	407.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	312.67	2	3	1	289	return	0.938351938967	hi	False	69_jd	True	Cats	777.63	2	104	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	188.67	8	6	1	191	space	1.90570632112	cr	True	69_jd	True	Cats	782.02	2	105	NA	NA
69_jd	251.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	231.43	6	4	1	246	space	1.8225492693	cr	False	69_jd	False	Cats	787.39	2	106	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	185.33	8	6	1	148	space	2.08948229835	cr	False	69_jd	False	Cats	792.66	2	107	0	30.46
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	207.67	6	5	1	69	space	1.38904005149	cr	False	69_jd	False	Cats	800.28	2	108	NA	NA
69_jd	411.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	198.86	7	6	1	196	space	1.58879812621	cr	False	69_jd	False	Cats	805.12	2	109	NA	NA
69_jd	1028.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	196.00	7	7	1	275	space	1.85602219845	cr	False	69_jd	False	Cats	810.17	2	110	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	164.18	10	7	1	195	space	2.1090782464	cr	False	69_jd	False	Cats	815.48	2	111	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	187.11	8	7	1	300	space	1.94094017288	mi	False	69_jd	True	Cats	821.03	2	112	0	26.15
69_jd	433.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	386.67	2	3	1	241	return	1.18945902213	fa	True	69_jd	True	Cats	828.7	2	113	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	174.75	8	5	1	184	space	1.6923579101	cr	False	69_jd	False	Cats	833.32	2	114	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	260.00	13	6	1	128	space	3.7030018894	cr	False	69_jd	False	Cats	838.46	2	115	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	226.73	10	8	1	119	space	2.83383874944	cr	False	69_jd	False	Cats	845.6	2	116	0	23.38
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	277.75	7	6	1	181	space	2.44995280635	cr	False	69_jd	False	Cats	853.07	2	117	NA	NA
69_jd	207.00	4	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	227.33	8	6	1	180	space	2.2852229469	cr	False	69_jd	False	Cats	858.96	2	118	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	156.40	9	9	1	154	space	1.79345335532	cr	False	69_jd	False	Cats	864.7	2	119	0	16.91
69_jd	497.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	228.50	7	4	1	247	space	2.08518812456	cr	False	69_jd	False	Cats	871.29	2	120	NA	NA
69_jd	417.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	216.00	9	5	1	273	space	2.20189801394	cr	False	69_jd	False	Cats	876.81	2	121	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	182.60	9	8	1	40	space	2.13868403644	cr	False	69_jd	False	Cats	882.46	2	122	NA	NA
69_jd	988.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	246.60	9	6	1	47	space	2.85235849652	cr	False	69_jd	False	Cats	888.05	2	123	1	23.08
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	220.22	8	7	1	162	space	2.22188030928	cr	False	69_jd	False	Cats	899.34	2	124	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	274.00	8	6	1	267	space	2.75656781322	cr	False	69_jd	False	Cats	905.31	2	125	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	288.20	10	6	1	7	space	3.30701051815	cr	True	69_jd	True	Cats	911.52	2	126	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	197.11	8	7	1	285	space	2.22263101093	cr	False	69_jd	False	Cats	918.27	2	127	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	197.40	9	7	1	53	space	2.29865493206	cr	False	69_jd	False	Cats	923.95	2	128	1	30.35
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	217.14	6	5	1	57	space	2.02281245473	cr	False	69_jd	False	Cats	931.78	2	129	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	238.40	9	8	1	68	space	2.64048179798	cr	False	69_jd	False	Cats	937.27	2	130	NA	NA
69_jd	410.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	234.00	4	4	1	290	return	1.25070130848	hi	False	69_jd	True	Cats	943.37	2	131	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	252.00	3	2	1	107	return	1.00522228726	hi	False	69_jd	True	Cats	948.1	2	132	1	20.78
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	203.43	6	4	1	104	space	1.60559617169	cr	False	69_jd	False	Cats	954.53	2	133	NA	NA
69_jd	373.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	188.55	10	6	1	216	space	2.45652547642	cr	False	69_jd	False	Cats	959.59	2	134	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	184.25	7	7	1	23	space	1.70588996448	cr	False	69_jd	False	Cats	965.49	2	135	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	199.33	6	5	1	205	space	1.40295332111	cr	False	69_jd	False	Cats	970.65	2	136	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	194.60	9	8	1	116	space	2.28983528935	cr	False	69_jd	False	Cats	975.52	2	137	0	26.73
69_jd	1006.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	170.60	9	7	1	229	space	1.97285341728	cr	False	69_jd	False	Cats	982.85	2	138	NA	NA
69_jd	268.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	195.71	6	6	1	175	space	1.53919647797	mi	False	69_jd	True	Cats	988.26	2	139	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.75	7	7	1	34	space	1.70655159326	cr	False	69_jd	False	Cats	994.03	2	140	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	207.75	7	5	1	94	return	1.92251279741	fa	True	69_jd	True	Cats	999.21	2	141	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	184.00	5	3	1	169	space	1.29075020668	cr	False	69_jd	False	Cats	1004.59	2	142	NA	NA
69_jd	501.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	182.89	9	5	1	72	space	1.98498083837	cr	False	69_jd	False	Cats	1009.34	2	143	0	31.93
69_jd	394.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	269.11	9	7	1	109	space	2.75229673227	mi	False	69_jd	True	Cats	1016.37	2	144	NA	NA
69_jd	1026.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	269.11	8	6	1	228	space	2.65217302064	cr	False	69_jd	False	Cats	1022.59	2	145	NA	NA
69_jd	888.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	212.29	6	6	1	291	space	1.65843998501	cr	False	69_jd	False	Cats	1028.68	2	146	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	206.40	10	7	1	150	space	2.44351502764	cr	False	69_jd	False	Cats	1033.78	2	147	0	23.31
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	175.50	7	7	1	132	space	1.7848437475	cr	False	69_jd	False	Cats	1040.63	2	148	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	176.36	11	7	1	185	space	2.40450494201	cr	False	69_jd	False	Cats	1045.85	2	149	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	218.33	5	5	1	65	space	1.46228403132	cr	False	69_jd	False	Cats	1051.7	2	150	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	207.25	7	6	1	242	space	1.88491797447	cr	False	69_jd	False	Cats	1056.61	2	151	NA	NA
69_jd	494.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	113.09	10	6	1	202	space	1.56801711069	cr	False	69_jd	False	Cats	1061.93	2	152	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.25	7	5	1	171	space	1.73476741253	cr	False	69_jd	False	Cats	1066.94	2	153	0	31.51
69_jd	328.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	202.67	5	5	1	45	return	1.40551443025	hi	False	69_jd	True	Cats	1072.93	2	154	NA	NA
69_jd	1008.00	0	0	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	233.43	6	6	1	269	space	1.89663962112	cr	False	69_jd	False	Cats	1077.83	2	155	NA	NA
69_jd	187.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	200.00	9	8	1	213	space	2.14161719708	cr	False	69_jd	False	Cats	1083.17	2	156	NA	NA
69_jd	324.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	197.50	7	6	1	276	space	1.8226031526	cr	False	69_jd	False	Cats	1088.78	2	157	NA	NA
69_jd	1018.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	292.50	4	4	1	161	return	1.31791658327	hi	False	69_jd	True	Cats	1094.35	2	158	0	26.18
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.57	6	5	1	166	space	1.65619044658	cr	False	69_jd	False	Cats	1100.0	2	159	NA	NA
69_jd	391.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	199.78	9	6	1	209	space	2.06850334397	cr	False	69_jd	False	Cats	1105.12	2	160	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	220.29	6	6	1	268	space	1.70570998662	cr	False	69_jd	False	Cats	1110.63	2	161	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	216.00	6	6	1	159	space	1.76821871498	cr	False	69_jd	False	Cats	1115.79	2	162	0	21.01
69_jd	500.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	203.40	9	8	1	271	space	2.28939762432	cr	False	69_jd	False	Cats	1121.83	2	163	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	143.40	10	7	1	173	space	1.82260205317	cr	False	69_jd	False	Cats	1127.59	2	164	NA	NA
69_jd	406.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	333.00	3	3	1	182	return	1.38172694342	hi	False	69_jd	True	Cats	1132.89	2	165	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	195.75	7	6	1	258	space	1.81827598903	cr	False	69_jd	False	Cats	1137.71	2	166	0	21.14
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	161.80	9	7	1	46	space	2.15188692557	cr	False	69_jd	False	Cats	1143.94	2	167	NA	NA
69_jd	394.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.75	7	7	1	138	space	1.79289619369	cr	False	69_jd	False	Cats	1149.52	2	168	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	211.50	7	5	1	192	space	1.89317459124	cr	False	69_jd	False	Cats	1154.77	2	169	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	203.00	7	7	1	142	space	1.85307400883	cr	False	69_jd	False	Cats	1160.11	2	170	0	21.49
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	190.89	8	7	1	19	space	1.96843791404	cr	False	69_jd	False	Cats	1166.45	2	171	NA	NA
69_jd	498.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	148.22	8	6	1	62	space	1.55135175749	cr	False	69_jd	False	Cats	1171.86	2	172	NA	NA
69_jd	414.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	188.29	6	6	1	227	space	1.47214835137	cr	False	69_jd	False	Cats	1176.84	2	173	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	231.00	5	6	1	292	space	1.57224493823	cr	False	69_jd	False	Cats	1181.76	2	174	0	20.34
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	209.56	8	7	1	226	space	2.19294164656	cr	False	69_jd	False	Cats	1187.6	2	175	NA	NA
69_jd	414.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	179.75	7	7	1	129	space	1.65489577968	cr	False	69_jd	False	Cats	1193.22	2	176	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	181.25	7	6	1	194	space	1.67817302421	cr	False	69_jd	False	Cats	1198.34	2	177	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	551.27	10	6	1	240	space	6.35925465031	mi	False	69_jd	True	Cats	1203.46	2	178	0	25.68
69_jd	257.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	201.71	6	5	1	42	space	1.60133682052	cr	False	69_jd	False	Cats	1214.21	2	179	NA	NA
69_jd	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	242.00	5	4	1	220	space	1.55553816445	cr	False	69_jd	False	Cats	1219.38	2	180	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	223.71	6	6	1	287	space	1.90581262135	cr	False	69_jd	False	Cats	1224.41	2	181	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	251.00	5	6	1	91	space	1.72243692074	cr	False	69_jd	False	Cats	1229.76	2	182	0	20.74
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	186.86	7	5	1	5	space	1.54159373767	cr	False	69_jd	False	Cats	1236.94	2	183	NA	NA
69_jd	501.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	199.71	6	5	1	183	space	1.58894071565	cr	False	69_jd	False	Cats	1241.93	2	184	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	171.40	9	8	1	218	space	2.02271091938	cr	False	69_jd	False	Cats	1246.97	2	185	NA	NA
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	183.78	8	6	1	264	space	1.93497891398	cr	False	69_jd	False	Cats	1252.44	2	186	0	20.88
69_jd	501.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	245.50	7	7	1	200	space	2.15593807446	cr	False	69_jd	False	Cats	1258.54	2	187	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	213.56	8	5	1	156	space	2.12524545332	cr	False	69_jd	False	Cats	1264.16	2	188	NA	NA
69_jd	412.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.67	8	5	1	117	space	2.13945123297	cr	False	69_jd	False	Cats	1269.75	2	189	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	183.50	11	9	1	280	space	2.56874765176	cr	False	69_jd	False	Cats	1275.94	2	190	0	23.43
69_jd	377.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	232.73	10	8	1	140	space	2.92355784122	cr	False	69_jd	False	Cats	1283.14	2	191	NA	NA
69_jd	324.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	199.23	12	8	1	282	space	3.05697267153	cr	False	69_jd	False	Cats	1289.51	2	192	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	153.45	10	8	1	66	space	2.0225752946	mi	False	69_jd	True	Cats	1296.05	2	193	NA	NA
69_jd	494.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	189.25	7	4	1	80	space	1.78485621023	cr	False	69_jd	False	Cats	1301.53	2	194	0	23.78
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	224.86	6	6	1	49	space	1.76537792571	mi	False	69_jd	True	Cats	1307.49	2	195	NA	NA
69_jd	314.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	164.67	8	7	1	98	space	1.72251426335	cr	False	69_jd	False	Cats	1312.72	2	196	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	224.18	10	6	1	239	space	2.68973155459	cr	False	69_jd	False	Cats	1317.89	2	197	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	237.60	4	3	1	30	return	1.23860064545	hi	False	69_jd	True	Cats	1324.06	2	198	NA	NA
69_jd	310.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	199.14	6	3	1	283	space	1.55641129497	cr	False	69_jd	False	Cats	1328.76	2	199	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	177.50	7	5	1	165	space	1.62203462841	cr	False	69_jd	False	Cats	1333.8	2	200	0	31.39
69_jd	495.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	159.25	8	5	1	44	space	1.60841606767	cr	False	69_jd	False	Cats	1339.57	2	201	NA	NA
69_jd	1008.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	150.60	10	4	1	284	space	1.87245222437	cr	False	69_jd	False	Cats	1344.62	2	202	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	169.33	8	4	1	215	space	1.78910603118	cr	False	69_jd	False	Cats	1349.94	2	203	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	147.78	8	4	1	298	space	1.55545239104	cr	False	69_jd	False	Cats	1355.18	2	204	NA	NA
69_jd	1016.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	187.25	7	7	1	79	space	1.75506201177	cr	False	69_jd	False	Cats	1364.0	2	205	0	29.65
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	185.43	6	5	1	99	space	1.51796313561	cr	False	69_jd	False	Cats	1372.31	2	206	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	179.43	6	4	1	105	space	1.46628752816	cr	False	69_jd	False	Cats	1377.27	2	207	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	188.40	9	5	1	146	space	2.20185109507	cr	True	69_jd	True	Cats	1382.17	2	208	NA	NA
69_jd	1000.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	259.33	11	7	1	262	space	3.49965562322	cr	False	69_jd	False	Cats	1388.32	2	209	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	238.89	9	6	1	279	space	2.4687247423	cr	False	69_jd	False	Cats	1395.26	2	210	0	28.87
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	209.50	7	6	1	55	space	2.10585697461	cr	False	69_jd	False	Cats	1402.44	2	211	NA	NA
69_jd	499.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	254.86	7	6	1	60	space	2.03503114777	mi	False	69_jd	True	Cats	1408.02	2	212	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.57	6	6	1	58	space	1.65147840162	cr	False	69_jd	False	Cats	1413.51	2	213	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	252.40	4	3	1	188	return	1.37227976113	hi	False	69_jd	True	Cats	1418.62	2	214	NA	NA
69_jd	398.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	187.78	8	5	1	14	space	1.97360448516	cr	False	69_jd	False	Cats	1423.44	2	215	NA	NA
69_jd	483.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	201.25	7	6	1	147	space	1.85596281686	cr	False	69_jd	False	Cats	1428.92	2	216	0	31.8
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	179.64	10	8	1	8	space	2.26942229341	cr	False	69_jd	False	Cats	1435.38	2	217	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	271.14	6	7	1	222	space	2.12238010508	cr	True	69_jd	True	Cats	1441.11	2	218	NA	NA
69_jd	1004.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	184.44	8	8	1	281	space	1.97254917771	cr	False	69_jd	False	Cats	1447.49	2	219	NA	NA
69_jd	854.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	232.57	7	6	1	100	space	1.94808576605	cr	False	69_jd	False	Cats	1452.91	2	220	0	22.91
69_jd	1014.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	181.25	7	4	1	256	return	1.62229488138	hi	False	69_jd	True	Cats	1459.95	2	221	NA	NA
69_jd	263.33	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	178.86	6	5	1	28	space	1.43790309411	cr	False	69_jd	False	Cats	1465.19	2	222	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	168.67	5	3	1	266	space	1.1676707177	cr	False	69_jd	False	Cats	1470.09	2	223	NA	NA
69_jd	230.00	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	180.80	9	4	1	39	space	2.25186584867	cr	False	69_jd	False	Cats	1474.71	2	224	NA	NA
69_jd	310.67	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	164.00	0	1	1	225	return	0.104627554305	fa	False	69_jd	False	Cats	1480.39	2	225	NA	NA
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	190.00	8	7	1	118	space	1.96316320985	cr	False	69_jd	False	Cats	1483.93	2	226	0	29.42
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	182.67	8	7	1	52	space	1.88492640527	cr	False	69_jd	False	Cats	1490.72	2	227	NA	NA
69_jd	402.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	169.78	8	7	1	157	space	1.72347866581	cr	False	69_jd	False	Cats	1496.04	2	228	NA	NA
69_jd	241.50	3	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	196.00	8	6	1	296	space	2.05172802461	cr	False	69_jd	False	Cats	1501.42	2	229	NA	NA
69_jd	501.00	1	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	194.33	11	11	1	277	space	2.67761366372	cr	False	69_jd	False	Cats	1506.93	2	230	0	22.34
69_jd	1012.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	197.33	8	7	1	158	space	2.03915487439	cr	False	69_jd	False	Cats	1514.05	2	231	NA	NA
69_jd	330.00	2	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	208.75	7	6	1	133	space	1.90164197632	cr	False	69_jd	False	Cats	1519.55	2	232	NA	NA
69_jd	1010.00	0	1	.	.	.	.	.	.	.	.	.	.	.	.	.	.
69_jd	200.40	9	6	1	26	space	2.22261488251	cr	False	69_jd	False	Cats	1524.88	2	233	NA	NA
